20:00:14,35,0,3,13
20:00:27,25,0,8,27
20:00:40,5,25,12,7
20:00:53,15,10,1,13
20:01:06,0,10,1,6
20:01:19,15,20,2,21
20:01:32,0,20,8,15
20:01:45,55,35,7,5
20:01:58,0,0,30,14
20:02:11,40,0,38,17
20:02:24,60,0,3,18
20:02:37,55,5,3,4
20:02:50,40,15,3,16
20:03:03,5,35,1,15
20:03:16,60,10,3,31
20:03:29,40,45,2,11
20:03:42,55,35,2,17
20:03:55,15,0,13,14
20:04:08,65,25,1,24
20:04:21,50,25,2,14
20:04:34,25,15,1,14
20:04:47,65,5,3,7
20:05:00,45,20,2,14
20:05:13,50,0,7,15
20:05:26,55,0,3,27
20:05:39,55,20,2,14
20:05:52,40,40,14,4
20:06:05,25,10,1,12
20:06:18,60,40,14,26
20:06:31,5,20,21,8
20:06:44,15,30,2,13
20:06:57,40,25,1,25
20:07:10,20,45,1,18
20:07:23,55,35,14,16
20:07:36,40,10,10,15
20:07:49,45,30,13,16
20:08:02,25,5,2,12
20:08:15,15,15,14,15
20:08:28,60,35,50,32
20:08:41,45,40,21,15
20:08:54,30,5,2,12
20:09:07,0,40,11,16
20:09:20,25,35,13,17
20:09:33,45,35,2,10
20:09:46,55,35,1,12
20:09:59,30,20,2,13
20:10:12,0,20,2,18
20:10:25,60,30,7,6
20:10:38,65,15,1,10
20:10:51,0,35,6,11
20:11:04,10,0,17,6
20:11:17,5,40,14,10
20:11:30,35,0,3,4
20:11:43,55,0,3,13
20:11:56,20,0,27,12
20:12:09,45,15,1,12
20:12:22,10,35,1,15
20:12:35,40,45,3,16
20:12:48,40,5,3,4
20:13:01,20,5,14,4
20:13:14,40,15,14,18
20:13:27,10,15,7,14
20:13:40,55,15,15,16
20:13:53,60,45,40,9
20:14:06,30,40,14,4
20:14:19,20,0,6,14
20:14:32,25,35,13,16
20:14:45,15,25,10,12
20:14:58,20,30,1,12
20:15:11,50,10,2,12
20:15:24,50,40,1,17
20:15:37,35,35,2,12
20:15:50,60,20,2,16
20:16:03,25,10,1,16
20:16:16,5,40,2,17
20:16:29,60,20,5,7
20:16:42,60,15,1,15
20:16:55,45,35,10,11
20:17:08,65,20,1,14
20:17:21,55,25,5,10
20:17:34,40,35,5,4
20:17:47,55,5,42,30
20:18:00,10,15,5,16
20:18:13,60,40,45,4
20:18:26,25,10,5,12
20:18:39,45,45,1,4
20:18:52,35,35,3,12
20:19:05,45,45,11,12
20:19:18,65,30,1,15
20:19:31,5,10,6,16
20:19:44,35,45,2,12
20:19:57,20,5,3,8
21:00:14,40,35,8,12
21:00:27,25,10,13,15
21:00:40,0,20,1,10
21:00:53,65,40,10,24
21:01:06,10,35,26,18
21:01:19,25,5,9,11
21:01:32,30,15,22,16
21:01:45,20,20,6,8
21:01:58,0,25,19,12
21:02:11,0,15,10,5
21:02:24,65,35,2,10
21:02:37,5,25,49,12
21:02:50,45,45,3,5
21:03:03,20,30,17,11
21:03:16,0,25,19,13
21:03:29,15,5,1,13
21:03:42,40,45,3,17
21:03:55,25,20,1,12
21:04:08,55,5,5,5
21:04:21,45,20,2,17
21:04:34,55,0,11,33
21:04:47,10,40,6,18
21:05:00,25,25,7,10
21:05:13,60,30,12,9
21:05:26,40,30,22,4
21:05:39,45,45,2,8
21:05:52,5,25,12,8
21:06:05,35,25,2,4
21:06:18,25,0,10,16
21:06:31,35,40,11,13
21:06:44,10,20,3,21
21:06:57,0,45,13,13
21:07:10,15,25,2,12
21:07:23,30,15,1,24
21:07:36,35,25,14,4
21:07:49,60,25,2,17
21:08:02,20,10,24,5
21:08:15,40,15,1,12
21:08:28,30,30,1,13
21:08:41,50,10,3,6
21:08:54,35,10,1,5
21:09:07,20,40,1,18
21:09:20,10,35,1,15
21:09:33,30,40,2,6
21:09:46,5,5,31,14
21:09:59,65,35,1,9
21:10:12,0,25,3,13
21:10:25,60,25,2,41
21:10:38,65,35,16,18
21:10:51,60,25,15,4
21:11:04,0,45,11,15
21:11:17,65,0,2,14
21:11:30,50,20,18,4
21:11:43,65,35,5,18
21:11:56,35,5,1,12
21:12:09,10,5,6,13
21:12:22,5,20,1,7
21:12:35,65,15,24,12
21:12:48,40,15,1,40
