01:00:03,50,10,2,18
01:00:05,30,25,1,18
01:00:07,50,25,1,4
01:00:09,45,20,1,12
01:00:11,50,45,1,10
01:00:13,25,35,1,14
01:00:15,0,10,1,6
01:00:17,55,0,9,18
01:00:19,35,5,41,15
01:00:21,35,10,3,5
01:00:23,10,25,10,15
01:00:25,25,20,11,12
01:00:27,10,20,2,16
01:00:29,0,5,1,6
01:00:31,60,25,13,15
01:00:33,15,25,12,15
01:00:35,60,45,2,5
01:00:37,10,0,1,16
01:00:39,0,45,2,13
01:00:41,20,30,11,12
01:00:43,25,15,1,16
01:00:45,5,35,3,17
01:00:47,50,25,14,9
01:00:49,0,25,13,14
01:00:51,40,30,1,15
01:00:53,35,35,26,4
01:00:55,55,15,11,14
01:00:57,65,30,3,4
01:00:59,40,30,5,12
01:01:01,55,25,3,9
01:01:03,55,5,3,4
01:01:05,35,20,6,5
01:01:07,25,5,16,14
01:01:09,40,20,9,5
01:01:11,10,10,2,15
01:01:13,10,10,50,7
01:01:15,30,40,12,16
01:01:17,5,35,3,7
01:01:19,45,15,8,16
01:01:21,30,30,8,15
01:01:23,65,30,14,12
01:01:25,60,40,14,14
01:01:27,25,5,1,13
01:01:29,45,30,1,16
01:01:31,65,35,2,26
01:01:33,0,0,22,13
01:01:35,65,30,2,4
01:01:37,0,25,1,12
01:01:39,20,10,3,12
01:01:41,15,20,2,9
01:01:43,60,10,11,15
01:01:45,60,40,14,14
01:01:47,65,35,8,35
01:01:49,50,10,3,12
01:01:51,20,25,2,17
01:01:53,0,5,2,8
01:01:55,0,0,10,5
01:01:57,25,15,7,14
01:01:59,5,10,14,18
01:02:01,20,15,6,7
01:02:03,5,5,2,18
01:02:05,60,25,2,13
01:02:07,25,30,2,18
01:02:09,20,45,3,22
01:02:11,50,0,7,9
01:02:13,0,25,14,42
01:02:15,25,10,1,33
01:02:17,45,20,7,14
01:02:19,50,25,2,13
01:02:21,35,10,3,9
01:02:23,20,30,7,32
01:02:25,45,20,2,10
01:02:27,40,15,3,11
01:02:29,5,40,9,18
01:02:31,0,0,8,8
01:02:33,15,10,10,14
01:02:35,10,25,42,18
01:02:37,5,40,1,24
01:02:39,65,45,2,4
01:02:41,15,30,9,12
01:02:43,40,25,13,16
01:02:45,45,5,1,12
01:02:47,40,40,10,18
01:02:49,30,10,14,17
01:02:51,40,10,1,4
01:02:53,50,45,19,12
01:02:55,55,30,7,9
01:02:57,65,20,5,4
01:02:59,20,30,2,12
01:03:01,40,30,1,4
