01:00:02,10,0,15,7
01:00:03,20,0,3,13
01:00:04,10,5,24,10
01:00:05,10,20,1,14
01:00:06,60,35,3,9
01:00:07,0,5,1,6
01:00:08,50,35,1,6
01:00:09,5,15,1,12
01:00:10,25,10,13,16
01:00:11,45,45,8,7
01:00:12,65,0,3,15
01:00:13,20,0,2,12
01:00:14,40,30,11,16
01:00:15,15,25,7,15
01:00:16,65,15,22,13
01:00:17,0,40,19,17
01:00:18,40,35,19,8
01:00:19,0,5,22,15
01:00:20,60,25,6,17
01:00:21,35,25,13,15
01:00:22,25,25,1,16
01:00:23,5,10,3,8
01:00:24,60,25,2,13
01:00:25,60,40,6,15
01:00:26,10,45,3,5
01:00:27,30,0,11,4
01:00:28,15,5,5,12
01:00:29,40,10,2,12
01:00:30,20,25,3,14
01:00:31,50,45,1,17
01:00:32,15,45,3,8
01:00:33,65,45,10,4
01:00:34,45,40,37,4
01:00:35,0,30,2,5
01:00:36,65,20,13,27
01:00:37,40,5,10,13
01:00:38,30,10,3,16
01:00:39,0,10,2,15
01:00:40,40,45,9,15
01:00:41,40,15,40,4
01:00:42,60,40,2,18
01:00:43,45,20,14,4
01:00:44,10,30,1,5
01:00:45,60,40,17,42
01:00:46,30,5,1,11
01:00:47,60,25,2,12
01:00:48,45,5,1,12
01:00:49,55,30,1,14
01:00:50,10,45,2,18
01:00:51,25,45,10,6
01:00:52,35,25,2,31
01:00:53,15,25,9,27
01:00:54,45,0,3,6
01:00:55,5,45,3,18
01:00:56,20,0,35,13
01:00:57,25,0,3,14
01:00:58,20,25,14,14
01:00:59,35,25,6,12
01:01:00,5,25,10,14
01:01:01,55,30,33,7
01:01:02,5,0,2,33
01:01:03,10,45,15,18
01:01:04,55,45,3,12
01:01:05,65,15,1,18
01:01:06,50,5,3,37
01:01:07,20,10,7,18
01:01:08,55,25,7,17
01:01:09,15,35,3,18
01:01:10,15,20,1,11
01:01:11,60,45,11,6
01:01:12,10,45,1,14
01:01:13,0,40,27,4
01:01:14,10,30,10,4
01:01:15,35,30,12,4
01:01:16,0,5,2,15
01:01:17,10,30,10,16
01:01:18,50,45,6,15
01:01:19,45,5,7,5
01:01:20,10,30,1,16
01:01:21,15,0,3,5
01:01:22,10,35,1,12
01:01:23,0,25,8,4
01:01:24,25,15,9,10
01:01:25,45,25,10,13
01:01:26,20,20,3,5
01:01:27,65,20,2,17
01:01:28,15,0,3,4
01:01:29,20,20,5,6
01:01:30,15,35,6,12
01:01:31,60,25,1,4
01:01:32,50,35,10,24
01:01:33,5,40,2,10
01:01:34,50,20,2,11
01:01:35,5,15,7,4
01:01:36,35,40,21,9
01:01:37,50,10,1,4
01:01:38,45,25,1,22
01:01:39,15,40,3,15
01:01:40,5,30,2,7
01:01:41,10,45,2,12
01:01:42,45,10,5,6
01:01:43,5,5,11,20
01:01:44,5,35,1,9
01:01:45,5,10,3,4
01:01:46,0,35,3,4
01:01:47,15,30,2,13
01:01:48,60,10,28,17
01:01:49,0,20,40,18
01:01:50,0,15,2,16
01:01:51,20,15,2,18
01:01:52,15,30,2,4
01:01:53,45,0,6,12
01:01:54,25,10,2,11
01:01:55,60,5,1,11
01:01:56,50,0,8,13
01:01:57,65,0,3,4
01:01:58,65,40,43,14
01:01:59,0,30,6,9
01:02:00,50,20,5,17
01:02:01,60,5,7,16
01:02:02,10,25,2,16
01:02:03,35,40,2,4
01:02:04,30,0,12,5
01:02:05,40,45,10,36
01:02:06,40,35,1,12
01:02:07,0,15,1,12
01:02:08,40,45,2,4
01:02:09,30,20,8,4
01:02:10,65,5,1,10
01:02:11,10,30,16,12
01:02:12,65,15,8,4
01:02:13,20,35,3,13
01:02:14,35,15,1,14
01:02:15,20,40,9,39
01:02:16,50,45,1,24
01:02:17,40,0,1,17
01:02:18,30,45,3,15
01:02:19,55,30,30,29
01:02:20,25,30,3,23
01:02:21,45,5,1,14
01:02:22,25,25,2,31
01:02:23,10,25,2,17
01:02:24,45,15,16,9
01:02:25,0,40,2,24
01:02:26,15,40,3,15
01:02:27,55,10,12,17
01:02:28,50,40,9,11
01:02:29,15,0,7,38
01:02:30,60,10,2,18
01:02:31,40,5,1,16
01:02:32,45,0,13,6
01:02:33,5,35,1,12
01:02:34,55,25,33,17
01:02:35,50,25,21,28
01:02:36,0,5,37,4
01:02:37,35,45,13,4
01:02:38,20,15,10,21
01:02:39,60,45,6,12
01:02:40,5,35,1,28
01:02:41,25,40,11,11
01:02:42,65,45,2,28
01:02:43,55,15,1,6
01:02:44,30,10,1,17
01:02:45,15,20,7,15
01:02:46,0,20,11,4
01:02:47,40,20,3,14
01:02:48,45,0,11,8
01:02:49,35,30,2,23
01:02:50,20,30,2,17
01:02:51,35,30,3,4
01:02:52,30,10,1,6
01:02:53,60,5,22,7
01:02:54,60,25,3,4
01:02:55,30,45,8,11
01:02:56,65,10,13,4
01:02:57,50,30,8,14
01:02:58,55,5,2,19
01:02:59,60,30,3,16
01:03:00,10,15,20,17
01:03:01,30,20,14,39
01:03:02,40,30,7,14
01:03:03,55,10,1,17
01:03:04,45,45,2,16
01:03:05,20,20,10,9
01:03:06,50,15,2,9
01:03:07,55,40,21,9
01:03:08,50,20,1,5
01:03:09,60,15,1,5
01:03:10,45,40,9,18
01:03:11,45,25,10,13
01:03:12,0,0,14,7
01:03:13,35,30,3,18
01:03:14,60,40,3,17
01:03:15,10,0,17,12
01:03:16,30,40,2,12
01:03:17,60,10,3,18
01:03:18,40,40,3,16
01:03:19,45,15,2,14
01:03:20,20,20,1,14
01:03:21,30,35,8,7
01:03:22,65,25,1,12
01:03:23,20,40,2,12
01:03:24,55,30,6,17
01:03:25,20,5,1,4
01:03:26,20,15,7,4
01:03:27,0,5,13,13
01:03:28,50,40,2,6
01:03:29,5,35,6,14
01:03:30,10,15,1,38
01:03:31,5,35,16,16
01:03:32,5,5,3,10
01:03:33,5,5,3,7
01:03:34,10,15,10,17
01:03:35,55,30,1,13
01:03:36,45,0,7,4
01:03:37,50,20,14,13
01:03:38,30,30,2,13
01:03:39,30,0,12,17
01:03:40,60,10,5,18
01:03:41,30,25,5,14
01:03:42,65,5,2,4
01:03:43,5,30,16,15
01:03:44,20,45,9,12
01:03:45,65,40,1,7
01:03:46,50,0,1,12
01:03:47,10,0,19,13
01:03:48,50,0,1,13
01:03:49,55,15,3,15
01:03:50,65,45,10,17
01:03:51,60,40,1,24
01:03:52,5,20,3,40
01:03:53,55,40,2,18
01:03:54,15,30,8,17
01:03:55,25,10,11,12
01:03:56,55,30,13,16
01:03:57,0,0,1,10
01:03:58,0,45,3,16
01:03:59,10,10,16,16
01:04:00,0,40,2,8
01:04:01,5,0,14,14
01:04:02,0,5,3,14
01:04:03,25,30,14,18
01:04:04,20,0,14,5
01:04:05,30,10,13,11
01:04:06,40,5,13,15
01:04:07,25,15,12,8
01:04:08,35,15,2,5
01:04:09,5,35,3,15
