01:00:03,45,35,11,18
01:00:05,40,30,8,13
01:00:07,20,0,1,16
01:00:09,10,10,2,9
01:00:11,50,20,5,12
01:00:13,35,0,3,12
01:00:15,55,30,28,8
01:00:17,35,20,2,13
01:00:19,55,45,10,17
01:00:21,50,15,17,9
01:00:23,30,40,1,17
01:00:25,5,15,1,11
01:00:27,20,35,1,14
01:00:29,65,0,2,4
01:00:31,10,15,3,10
01:00:33,0,20,10,13
01:00:35,45,35,12,14
01:00:37,10,30,7,29
01:00:39,10,25,7,15
01:00:41,45,25,3,24
01:00:43,45,45,1,9
01:00:45,10,45,3,11
01:00:47,20,10,1,4
01:00:49,10,40,1,18
01:00:51,40,25,5,6
01:00:53,15,20,5,14
01:00:55,10,45,7,18
01:00:57,10,0,36,14
01:00:59,65,45,11,15
01:01:01,10,45,3,12
01:01:03,40,45,11,6
01:01:05,30,15,9,17
01:01:07,0,0,2,12
01:01:09,0,25,3,15
01:01:11,15,25,21,4
01:01:13,60,15,11,15
01:01:15,65,35,1,12
01:01:17,55,30,2,4
01:01:19,0,25,1,12
01:01:21,0,40,3,7
01:01:23,60,20,12,10
01:01:25,15,15,5,7
01:01:27,20,40,1,14
01:01:29,55,40,32,24
01:01:31,55,25,17,4
01:01:33,45,0,9,12
01:01:35,10,25,14,5
01:01:37,45,35,1,13
01:01:39,35,15,10,12
01:01:41,55,5,23,16
01:01:43,45,20,8,11
01:01:45,20,15,1,4
01:01:47,35,20,3,14
01:01:49,30,30,12,6
01:01:51,45,0,2,14
01:01:53,45,10,9,12
01:01:55,45,25,10,22
01:01:57,20,45,3,17
01:01:59,55,20,3,12
01:02:01,0,25,6,4
01:02:03,50,45,3,14
01:02:05,40,10,10,15
01:02:07,55,25,3,18
01:02:09,45,40,3,9
01:02:11,65,15,12,17
01:02:13,60,40,1,32
01:02:15,50,40,2,18
01:02:17,30,40,10,12
01:02:19,50,30,3,29
01:02:21,65,15,7,14
01:02:23,10,0,3,19
01:02:25,65,35,3,17
01:02:27,5,40,20,13
01:02:29,30,5,7,12
01:02:31,5,10,1,8
01:02:33,60,20,6,6
01:02:35,30,10,9,12
01:02:37,50,10,2,7
01:02:39,15,45,1,17
01:02:41,65,0,2,10
01:02:43,20,0,3,13
01:02:45,20,25,2,13
01:02:47,45,5,5,12
01:02:49,0,35,1,13
01:02:51,35,30,10,6
01:02:53,20,35,24,15
01:02:55,50,45,17,16
01:02:57,5,10,3,9
01:02:59,65,15,13,39
01:03:01,45,0,8,14
01:03:03,5,10,22,4
01:03:05,5,20,1,17
01:03:07,65,15,11,17
01:03:09,0,30,2,24
01:03:11,25,40,13,8
01:03:13,60,10,2,7
01:03:15,10,45,1,9
01:03:17,35,40,3,5
01:03:19,15,45,3,5
01:03:21,20,0,6,24
01:03:23,65,15,3,4
01:03:25,55,5,3,10
01:03:27,60,45,24,13
01:03:29,50,5,24,13
01:03:31,0,40,1,18
01:03:33,60,10,9,4
01:03:35,55,30,5,10
01:03:37,40,0,2,18
01:03:39,20,20,3,15
01:03:41,30,20,5,24
01:03:43,30,30,1,6
01:03:45,10,20,3,12
01:03:47,5,30,10,14
01:03:49,50,5,7,4
01:03:51,40,15,6,12
01:03:53,35,10,22,18
01:03:55,0,10,9,7
01:03:57,50,0,3,7
01:03:59,55,25,5,12
01:04:01,40,35,8,13
01:04:03,0,0,12,4
01:04:05,50,45,10,12
01:04:07,10,40,12,15
01:04:09,65,20,2,17
01:04:11,20,0,9,24
01:04:13,5,25,6,16
01:04:15,65,5,24,33
01:04:17,45,15,1,16
01:04:19,55,25,3,4
01:04:21,50,20,1,40
01:04:23,50,40,11,4
01:04:25,10,35,10,16
01:04:27,15,5,3,37
01:04:29,45,10,1,4
01:04:31,40,30,8,8
01:04:33,5,20,28,12
01:04:35,10,0,16,15
01:04:37,25,25,1,4
01:04:39,20,40,3,4
01:04:41,25,20,12,11
01:04:43,15,30,6,15
01:04:45,40,25,38,4
01:04:47,20,10,2,17
01:04:49,0,35,1,15
01:04:51,25,25,14,14
01:04:53,30,0,11,14
01:04:55,60,20,1,14
01:04:57,15,45,3,16
01:04:59,20,35,2,9
01:05:01,25,0,11,13
01:05:03,35,10,23,18
01:05:05,50,0,6,14
01:05:07,55,0,1,12
01:05:09,10,40,1,8
01:05:11,60,5,2,12
01:05:13,50,40,12,6
01:05:15,65,15,3,5
01:05:17,0,45,2,13
01:05:19,0,0,3,9
01:05:21,50,20,3,21
01:05:23,45,35,49,18
01:05:25,40,45,6,20
01:05:27,30,40,2,6
01:05:29,30,10,2,16
01:05:31,35,45,39,4
01:05:33,55,25,6,36
01:05:35,50,5,3,17
01:05:37,45,5,10,17
01:05:39,30,25,12,12
01:05:41,25,40,1,16
01:05:43,50,5,19,13
01:05:45,40,10,3,14
01:05:47,15,20,2,12
01:05:49,40,30,19,4
01:05:51,15,5,6,15
01:05:53,40,5,3,20
01:05:55,30,20,13,17
01:05:57,30,40,10,7
01:05:59,65,15,6,14
01:06:01,15,10,1,18
01:06:03,5,10,18,16
01:06:05,65,10,3,12
01:06:07,0,30,12,40
01:06:09,20,15,3,24
01:06:11,15,35,1,4
01:06:13,35,45,2,15
01:06:15,50,25,15,11
01:06:17,60,0,9,6
01:06:19,5,0,2,12
01:06:21,65,20,12,24
01:06:23,55,45,1,17
01:06:25,10,35,13,17
01:06:27,30,25,14,25
01:06:29,55,10,20,13
01:06:31,15,45,10,21
01:06:33,25,45,2,12
01:06:35,30,45,9,7
01:06:37,65,35,29,16
01:06:39,15,20,3,5
01:06:41,5,20,10,34
01:06:43,40,45,11,15
01:06:45,35,30,5,13
01:06:47,5,35,13,33
01:06:49,40,40,1,13
01:06:51,15,40,2,20
01:06:53,40,10,2,12
01:06:55,10,30,7,15
01:06:57,65,20,7,8
01:06:59,10,40,2,17
01:07:01,40,30,36,17
01:07:03,55,15,12,13
01:07:05,25,35,13,4
01:07:07,50,20,3,16
01:07:09,35,20,1,12
01:07:11,5,10,3,18
01:07:13,20,0,7,11
01:07:15,15,45,1,31
01:07:17,50,5,6,26
01:07:19,40,10,2,5
01:07:21,60,15,29,42
01:07:23,25,25,7,15
01:07:25,50,40,8,18
01:07:27,45,10,15,4
01:07:29,55,45,5,13
01:07:31,60,20,9,18
01:07:33,30,15,6,4
01:07:35,10,0,22,6
01:07:37,25,45,3,11
01:07:39,45,10,3,16
01:07:41,45,45,1,5
01:07:43,5,10,11,14
01:07:45,45,45,22,40
01:07:47,45,40,3,17
01:07:49,55,30,2,16
01:07:51,50,20,17,12
01:07:53,35,15,10,12
01:07:55,5,25,23,15
01:07:57,10,30,1,15
01:07:59,40,25,16,17
01:08:01,60,20,3,13
01:08:03,30,25,1,15
01:08:05,35,10,10,5
01:08:07,35,45,6,13
01:08:09,5,40,3,18
01:08:11,20,5,2,17
01:08:13,30,35,47,30
01:08:15,25,15,1,14
01:08:17,15,10,11,14
01:08:19,55,45,12,10
01:08:21,50,5,12,4
01:08:23,30,45,38,33
01:08:25,0,5,2,37
01:08:27,30,45,9,11
01:08:29,10,40,2,8
01:08:31,5,45,2,4
01:08:33,10,10,1,14
01:08:35,20,10,2,13
01:08:37,15,20,12,10
01:08:39,20,30,13,13
01:08:41,35,15,11,16
01:08:43,25,40,1,22
01:08:45,5,15,3,10
01:08:47,0,25,52,5
01:08:49,65,30,12,39
01:08:51,60,40,1,20
01:08:53,30,0,3,11
01:08:55,20,20,3,5
01:08:57,35,10,3,10
01:08:59,45,20,11,4
01:09:01,65,20,1,21
01:09:03,50,30,3,15
01:09:05,15,20,48,12
01:09:07,45,10,2,36
01:09:09,40,5,22,14
01:09:11,35,25,7,16
01:09:13,30,20,3,14
01:09:15,25,20,6,12
01:09:17,15,30,5,7
01:09:19,0,5,12,14
01:09:21,50,25,7,18
01:09:23,30,25,1,17
01:09:25,10,35,3,4
01:09:27,20,40,2,18
01:09:29,45,35,2,8
01:09:31,50,25,2,24
01:09:33,45,45,12,6
01:09:35,40,30,13,10
01:09:37,0,0,2,16
01:09:39,40,30,6,6
01:09:41,20,35,8,4
01:09:43,55,20,11,18
01:09:45,5,35,5,17
01:09:47,5,30,51,14
01:09:49,30,45,1,14
01:09:51,0,40,6,12
01:09:53,50,20,15,16
01:09:55,10,40,7,12
01:09:57,0,40,3,9
01:09:59,65,40,10,18
01:10:01,40,40,1,18
01:10:03,10,10,8,25
01:10:05,25,25,1,12
01:10:07,45,15,3,7
01:10:09,50,45,19,4
01:10:11,55,35,10,6
01:10:13,60,40,3,4
